section,path,size_bytes,details,note
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Slicer.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Slicer.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Video Player.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Video Player.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Voltage Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Voltage Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\GMS.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\GMS.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Harmless.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Harmless.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Harmor.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Harmor.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Kepler.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Kepler.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Layer.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Layer.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\MIDI Out.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\MIDI Out.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\MiniSynth.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\MiniSynth.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Morphine.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Morphine.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Ogun.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Ogun.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Patcher.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Patcher.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Plucked!.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Plucked!.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\PoiZone.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\PoiZone.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\ReWired.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\ReWired.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Sakura.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Sakura.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Sampler.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Sampler.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Sawer.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Sawer.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\SimSynth.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\SimSynth.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Slicex.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Slicex.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\SoundFont Player.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\SoundFont Player.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Sytrus.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Sytrus.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Toxic Biohazard.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Toxic Biohazard.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Transistor Bass.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Transistor Bass.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Wave Traveller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Wave Traveller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Installed.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Distructor.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Distructor.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity Blood Overdrive.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity Blood Overdrive.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity Fast Dist.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity Fast Dist.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity Soft Clipper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity Soft Clipper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity Squeeze.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity Squeeze.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity WaveShaper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Fruity WaveShaper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Hardcore.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Distortion\Hardcore.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gain\Fruity Balance.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gain\Fruity Balance.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gain\Fruity PanOMatic.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gain\Fruity PanOMatic.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gain\Fruity Stereo Enhancer.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gain\Fruity Stereo Enhancer.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gain\Fruity Stereo Shaper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gain\Fruity Stereo Shaper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gate\Fruity Love Philter.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gate\Fruity Love Philter.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gate\Gross Beat.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Amp\Gate\Gross Beat.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Controller\Control Surface.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (full)\Effects\Controller\Control Surface.png,0,skip_hidden_or_system,hidden/system file skipped
